gid,id,team,p_seq,p_h,p_r,p_er,p_w,p_hbp,p_wp,date,wl
MIA202305120,Tanner Scott,MIA,3,1,2,2,1,0,0,05/12/2023,l
MIA202305120,Huascar Brazoban,MIA,4,1,0,0,0,0,0,05/12/2023,l
MIA202305120,Steven Okert,MIA,5,0,0,0,0,0,0,05/12/2023,l
MIA202305120,Dylan Floro,MIA,6,4,3,3,0,0,0,05/12/2023,l
MIA202305120,Matt Barnes,MIA,7,0,0,0,0,0,0,05/12/2023,l
MIL202305120,Josh Taylor,KCA,1,1,1,0,1,0,0,05/12/2023,l
MIL202305120,Max Castillo,KCA,2,6,2,2,3,0,0,05/12/2023,l
MIL202305120,Jose Cuas,KCA,3,0,0,0,0,0,0,05/12/2023,l
MIL202305120,Josh Staumont,KCA,4,3,2,2,1,0,1,05/12/2023,l
MIL202305120,Amir Garrett,KCA,5,1,0,0,2,0,0,05/12/2023,l
MIL202305120,Corbin Burnes,MIL,1,2,0,0,4,0,0,05/12/2023,w
MIL202305120,Joel Payamps,MIL,2,1,1,1,0,0,0,05/12/2023,w
MIL202305120,Peter Strzelecki,MIL,3,0,0,0,0,0,0,05/12/2023,w
MIL202305120,Elvis Peguero,MIL,4,0,0,0,0,0,0,05/12/2023,w
MIN202305120,Drew Smyly,CHN,1,5,2,0,1,0,0,05/12/2023,w
MIN202305120,Adbert Alzolay,CHN,2,0,0,0,1,0,0,05/12/2023,w
MIN202305120,Mark Leiter,CHN,3,0,0,0,0,0,0,05/12/2023,w
MIN202305120,Sonny Gray,MIN,1,4,1,1,1,0,0,05/12/2023,l
MIN202305120,Jovani Moran,MIN,2,0,0,0,0,0,0,05/12/2023,l
MIN202305120,Griffin Jax,MIN,3,4,2,2,0,0,0,05/12/2023,l
MIN202305120,Jorge Alcala,MIN,4,2,2,2,2,0,0,05/12/2023,l
MIN202305120,Dereck Rodriguez,MIN,5,1,1,1,1,0,0,05/12/2023,l
NYA202305120,Trevor Kelley,TBA,1,1,1,1,0,0,0,05/12/2023,l
NYA202305120,Josh Fleming,TBA,2,3,1,1,1,0,0,05/12/2023,l
NYA202305120,Kevin Kelly,TBA,3,4,3,3,1,0,0,05/12/2023,l
NYA202305120,Jason Adam,TBA,4,1,1,1,0,0,0,05/12/2023,l
NYA202305120,Gerrit Cole,NYA,1,5,2,2,2,0,0,05/12/2023,w
NYA202305120,Ian Hamilton,NYA,2,2,0,0,0,0,0,05/12/2023,w
NYA202305120,Mike King,NYA,3,4,3,3,1,0,0,05/12/2023,w
NYA202305120,Clay Holmes,NYA,4,1,0,0,0,0,0,05/12/2023,w
NYA202305120,Wandy Peralta,NYA,5,1,0,0,0,0,0,05/12/2023,w
OAK202305120,Martin Perez,TEX,1,8,4,4,2,0,0,05/12/2023,l
OAK202305120,Josh Sborz,TEX,2,1,0,0,1,0,1,05/12/2023,l
OAK202305120,Cole Ragans,TEX,3,1,1,1,1,0,0,05/12/2023,l
OAK202305120,Jonathan Hernandez,TEX,4,1,0,0,2,0,0,05/12/2023,l
OAK202305120,Brock Burke,TEX,5,3,4,3,1,0,0,05/12/2023,l
OAK202305120,Ken Waldichuk,OAK,1,7,4,3,5,0,0,05/12/2023,w
OAK202305120,Spencer Patton,OAK,2,1,1,1,0,0,0,05/12/2023,w
OAK202305120,Richard Lovelady,OAK,3,0,0,0,0,0,0,05/12/2023,w
OAK202305120,Austin Pruitt,OAK,4,2,0,0,0,0,1,05/12/2023,w
OAK202305120,Sam Moll,OAK,5,0,0,0,1,0,0,05/12/2023,w
OAK202305120,Zach Jackson,OAK,6,2,2,1,1,0,0,05/12/2023,w
OAK202305120,Shintaro Fujinami,OAK,7,0,0,0,1,0,0,05/12/2023,w
TOR202305120,Spencer Strider,ATL,1,5,2,1,1,1,0,05/12/2023,l
TOR202305120,Danny Young,ATL,2,0,0,0,2,0,0,05/12/2023,l
TOR202305120,Kirby Yates,ATL,3,1,1,1,0,0,0,05/12/2023,l
TOR202305120,Chris Bassitt,TOR,1,2,0,0,2,2,0,05/12/2023,w
WAS202305120,Tylor Megill,NYN,1,4,2,1,4,0,0,05/12/2023,w
WAS202305120,Jeff Brigham,NYN,2,0,0,0,0,0,0,05/12/2023,w
WAS202305120,Adam Ottavino,NYN,3,0,0,0,0,0,0,05/12/2023,w
WAS202305120,David Robertson,NYN,4,0,0,0,2,0,1,05/12/2023,w
WAS202305120,Drew Smith,NYN,5,0,0,0,0,0,0,05/12/2023,w
WAS202305120,MacKenzie Gore,WAS,1,5,0,0,2,0,0,05/12/2023,l
WAS202305120,Andres Machado,WAS,2,3,2,2,0,0,0,05/12/2023,l
WAS202305120,Carl Edwards,WAS,3,1,1,1,1,0,0,05/12/2023,l
WAS202305120,Erasmo Ramirez,WAS,4,0,0,0,0,0,0,05/12/2023,l
WAS202305120,Hunter Harvey,WAS,5,1,0,0,0,0,0,05/12/2023,l
ARI202305130,Anthony DeSclafani,SFN,1,5,3,3,1,0,0,05/13/2023,l
ARI202305130,Scott Alexander,SFN,2,1,1,1,1,0,1,05/13/2023,l
ARI202305130,Taylor Rogers,SFN,3,0,0,0,0,0,0,05/13/2023,l
ARI202305130,Tristan Beck,SFN,4,3,3,3,0,0,1,05/13/2023,l
ARI202305130,Zac Gallen,ARI,1,5,2,2,2,0,1,05/13/2023,w
ARI202305130,Andrew Chafin,ARI,2,0,0,0,0,0,0,05/13/2023,w
ARI202305130,Anthony Misiewicz,ARI,3,2,0,0,0,0,0,05/13/2023,w
ARI202305130,Kyle Nelson,ARI,4,0,0,0,0,0,0,05/13/2023,w
BAL202305130,Roansy Contreras,PIT,1,5,2,2,1,0,0,05/13/2023,l
BAL202305130,Robert Stephenson,PIT,2,0,0,0,0,0,0,05/13/2023,l
BAL202305130,Tyler Wells,BAL,1,1,0,0,2,0,0,05/13/2023,w
BAL202305130,Yennier Cano,BAL,2,1,0,0,0,0,0,05/13/2023,w
BAL202305130,Felix Bautista,BAL,3,1,0,0,0,0,0,05/13/2023,w
BOS202305130,Steven Matz,SLN,1,8,3,3,1,1,1,05/13/2023,w
BOS202305130,Drew VerHagen,SLN,2,0,0,0,0,0,0,05/13/2023,w
BOS202305130,Andre Pallante,SLN,3,1,0,0,0,0,0,05/13/2023,w
BOS202305130,Giovanny Gallegos,SLN,4,1,0,0,0,0,0,05/13/2023,w
BOS202305130,Chris Sale,BOS,1,3,1,1,1,0,0,05/13/2023,l
BOS202305130,Kenley Jansen,BOS,2,1,3,2,3,0,0,05/13/2023,l
CHA202305130,Brandon Bielak,HOU,1,8,1,1,0,0,0,05/13/2023,l
CHA202305130,Phil Maton,HOU,2,2,0,0,0,0,0,05/13/2023,l
CHA202305130,Ryne Stanek,HOU,3,0,0,0,1,0,0,05/13/2023,l
CHA202305130,Rafael Montero,HOU,4,3,2,2,0,0,0,05/13/2023,l
CHA202305130,Dylan Cease,CHA,1,4,0,0,2,0,0,05/13/2023,w
CHA202305130,Reynaldo Lopez,CHA,2,2,1,1,0,0,0,05/13/2023,w
CHA202305130,Joe Kelly,CHA,3,1,0,0,0,0,0,05/13/2023,w
CHA202305130,Kendall Graveman,CHA,4,1,0,0,0,0,1,05/13/2023,w
CLE202305130,Reid Detmers,ANA,1,6,2,2,2,0,0,05/13/2023,l
CLE202305130,Chris Devenski,ANA,2,0,0,0,0,0,1,05/13/2023,l
CLE202305130,Andrew Wantz,ANA,3,4,4,4,1,0,0,05/13/2023,l
CLE202305130,Ryan Tepera,ANA,4,2,2,2,1,0,0,05/13/2023,l
CLE202305130,Cal Quantrill,CLE,1,6,3,3,3,1,0,05/13/2023,w
CLE202305130,Enyel De Los Santos,CLE,2,2,1,1,0,0,0,05/13/2023,w
CLE202305130,Eli Morgan,CLE,3,1,2,0,0,0,0,05/13/2023,w
CLE202305130,Trevor Stephan,CLE,4,1,0,0,1,0,0,05/13/2023,w
COL202305130,Ranger Suarez,PHI,1,7,3,3,1,0,0,05/13/2023,w
COL202305130,Connor Brogdon,PHI,2,0,0,0,1,0,0,05/13/2023,w
COL202305130,Andrew Bellatti,PHI,3,0,0,0,0,0,0,05/13/2023,w
COL202305130,Jeff Hoffman,PHI,4,1,1,0,0,0,0,05/13/2023,w
COL202305130,Gregory Soto,PHI,5,0,0,0,0,0,0,05/13/2023,w
COL202305130,Ryan Feltner,COL,1,4,4,4,4,0,0,05/13/2023,l
COL202305130,Peter Lambert,COL,2,2,0,0,0,0,0,05/13/2023,l
COL202305130,Brent Suter,COL,3,2,0,0,0,0,0,05/13/2023,l
COL202305130,Jake Bird,COL,4,2,1,1,0,0,1,05/13/2023,l
COL202305130,Pierce Johnson,COL,5,1,2,2,2,0,0,05/13/2023,l
DET202305130,Bryce Miller,SEA,1,3,0,0,0,0,0,05/13/2023,w
DET202305130,Justin Topa,SEA,2,0,0,0,0,0,0,05/13/2023,w
DET202305130,Matt Brash,SEA,3,0,0,0,0,0,0,05/13/2023,w
DET202305130,Alex Faedo,DET,1,4,3,3,1,0,0,05/13/2023,l
DET202305130,Tyler Holton,DET,2,0,0,0,0,0,0,05/13/2023,l
DET202305130,Will Vest,DET,3,1,2,2,2,0,0,05/13/2023,l
DET202305130,Chasen Shreve,DET,4,1,0,0,0,0,1,05/13/2023,l
LAN202305130,Joe Musgrove,SDN,1,8,4,4,4,0,0,05/13/2023,l
LAN202305130,Tom Cosgrove,SDN,2,0,0,0,1,0,0,05/13/2023,l
LAN202305130,Nick Martinez,SDN,3,0,0,0,0,0,0,05/13/2023,l
LAN202305130,Julio Urias,LAN,1,3,2,2,0,0,0,05/13/2023,w
LAN202305130,Evan Phillips,LAN,2,0,0,0,0,0,0,05/13/2023,w
LAN202305130,Brusdar Graterol,LAN,3,2,0,0,0,0,0,05/13/2023,w
LAN202305130,Caleb Ferguson,LAN,4,0,0,0,0,0,0,05/13/2023,w
MIA202305130,Derek Law,CIN,1,1,0,0,1,0,0,05/13/2023,w
MIA202305130,Levi Stoudt,CIN,2,2,1,1,3,0,0,05/13/2023,w
MIA202305130,Buck Farmer,CIN,3,1,1,1,1,0,0,05/13/2023,w
MIA202305130,Lucas Sims,CIN,4,0,0,0,0,0,0,05/13/2023,w
MIA202305130,Ian Gibaut,CIN,5,3,2,2,1,0,0,05/13/2023,w
MIA202305130,Casey Legumina,CIN,6,1,0,0,0,0,0,05/13/2023,w
MIA202305130,Alexis Diaz,CIN,7,1,1,1,3,0,0,05/13/2023,w
MIA202305130,Sandy Alcantara,MIA,1,7,6,6,2,1,1,05/13/2023,l
MIA202305130,Matt Barnes,MIA,2,1,0,0,0,0,0,05/13/2023,l
MIA202305130,Andrew Nardi,MIA,3,0,0,0,0,0,0,05/13/2023,l
MIL202305130,Zack Greinke,KCA,1,3,2,2,0,1,0,05/13/2023,l
MIL202305130,Josh Taylor,KCA,2,2,1,1,1,0,0,05/13/2023,l
MIL202305130,Taylor Clarke,KCA,3,0,0,0,1,0,0,05/13/2023,l
MIL202305130,Aroldis Chapman,KCA,4,0,0,0,1,0,0,05/13/2023,l
MIL202305130,Carlos Hernandez,KCA,5,2,1,1,0,0,0,05/13/2023,l
MIL202305130,Adrian Houser,MIL,1,8,3,3,1,0,0,05/13/2023,w
MIL202305130,Hoby Milner,MIL,2,1,0,0,0,0,0,05/13/2023,w
MIL202305130,Joel Payamps,MIL,3,0,0,0,0,1,0,05/13/2023,w
MIL202305130,Peter Strzelecki,MIL,4,0,0,0,0,0,0,05/13/2023,w
MIL202305130,Devin Williams,MIL,5,0,0,0,0,0,0,05/13/2023,w
MIN202305130,Hayden Wesneski,CHN,1,7,7,7,1,1,0,05/13/2023,l
MIN202305130,Michael Rucker,CHN,2,2,0,0,0,0,0,05/13/2023,l
MIN202305130,Brandon Hughes,CHN,3,1,1,1,0,0,0,05/13/2023,l
MIN202305130,Brad Boxberger,CHN,4,3,3,3,2,0,0,05/13/2023,l
MIN202305130,Michael Fulmer,CHN,5,0,0,0,0,0,0,05/13/2023,l
MIN202305130,Joe Ryan,MIN,1,4,0,0,1,0,0,05/13/2023,w
MIN202305130,Jovani Moran,MIN,2,2,1,1,1,0,0,05/13/2023,w
MIN202305130,Cole Sands,MIN,3,0,0,0,5,0,0,05/13/2023,w
NYA202305130,Shane McClanahan,TBA,1,5,4,4,4,0,0,05/13/2023,l
NYA202305130,Ryan Thompson,TBA,2,3,5,5,2,0,1,05/13/2023,l
NYA202305130,Javy Guerra,TBA,3,1,0,0,1,0,0,05/13/2023,l
NYA202305130,Jalen Beeks,TBA,4,1,0,0,0,0,0,05/13/2023,l
NYA202305130,Nestor Cortes,NYA,1,7,6,6,2,0,0,05/13/2023,w
NYA202305130,Jimmy Cordero,NYA,2,1,0,0,0,0,0,05/13/2023,w
NYA202305130,Ron Marinaccio,NYA,3,1,2,2,0,1,0,05/13/2023,w
NYA202305130,Clay Holmes,NYA,4,3,0,0,0,0,1,05/13/2023,w
NYA202305130,Wandy Peralta,NYA,5,0,0,0,1,0,0,05/13/2023,w
OAK202305130,Jon Gray,TEX,1,3,0,0,2,0,0,05/13/2023,w
OAK202305130,John King,TEX,2,2,0,0,0,0,0,05/13/2023,w
OAK202305130,James Kaprielian,OAK,1,6,3,3,1,1,0,05/13/2023,l
OAK202305130,Zach Neal,OAK,2,3,2,2,0,0,0,05/13/2023,l
TOR202305130,Bryce Elder,ATL,1,5,2,2,1,0,1,05/13/2023,l
TOR202305130,Jesse Chavez,ATL,2,0,0,0,1,0,0,05/13/2023,l
TOR202305130,Dylan Lee,ATL,3,0,0,0,0,0,0,05/13/2023,l
TOR202305130,A. J. Minter,ATL,4,3,2,2,0,0,0,05/13/2023,l
TOR202305130,Joe Jimenez,ATL,5,1,1,1,1,0,0,05/13/2023,l
TOR202305130,Jose Berrios,TOR,1,6,2,2,3,0,0,05/13/2023,w
TOR202305130,Yimi Garcia,TOR,2,1,0,0,2,0,0,05/13/2023,w
TOR202305130,Erik Swanson,TOR,3,0,0,0,1,0,0,05/13/2023,w
TOR202305130,Jordan Romano,TOR,4,0,0,0,0,0,0,05/13/2023,w
WAS202305130,Joey Lucchesi,NYN,1,4,1,1,1,0,0,05/13/2023,l
WAS202305130,Stephen Nogosek,NYN,2,2,1,1,1,1,0,05/13/2023,l
WAS202305130,Dominic Leone,NYN,3,3,1,1,0,0,0,05/13/2023,l
WAS202305130,Dennis Santana,NYN,4,1,0,0,0,1,0,05/13/2023,l
WAS202305130,Trevor Williams,WAS,1,2,1,1,0,0,0,05/13/2023,w
WAS202305130,Erasmo Ramirez,WAS,2,4,0,0,0,0,0,05/13/2023,w
WAS202305130,Andres Machado,WAS,3,1,0,0,0,0,0,05/13/2023,w
WAS202305130,Carl Edwards,WAS,4,2,1,1,0,0,0,05/13/2023,w
WAS202305130,Hunter Harvey,WAS,5,0,0,0,0,0,0,05/13/2023,w
WAS202305130,Kyle Finnegan,WAS,6,2,0,0,0,0,0,05/13/2023,w
ARI202305140,Logan Webb,SFN,1,3,1,1,3,1,0,05/14/2023,l
ARI202305140,Tyler Rogers,SFN,2,1,1,1,1,0,0,05/14/2023,l
ARI202305140,Brandon Pfaadt,ARI,1,1,1,1,3,0,0,05/14/2023,w
ARI202305140,Jose Ruiz,ARI,2,1,0,0,0,0,0,05/14/2023,w
ARI202305140,Scott McGough,ARI,3,1,0,0,0,0,0,05/14/2023,w
ARI202305140,Miguel Castro,ARI,4,0,0,0,0,0,0,05/14/2023,w
BAL202305140,Mitch Keller,PIT,1,4,0,0,0,1,0,05/14/2023,w
BAL202305140,Colin Holderman,PIT,2,2,0,0,0,0,0,05/14/2023,w
BAL202305140,David Bednar,PIT,3,2,0,0,0,0,0,05/14/2023,w
BAL202305140,Kyle Gibson,BAL,1,7,4,4,3,0,1,05/14/2023,l
BAL202305140,Mike Baumann,BAL,2,0,0,0,1,0,0,05/14/2023,l
BAL202305140,Cionel Perez,BAL,3,0,0,0,0,0,0,05/14/2023,l
BAL202305140,Austin Voth,BAL,4,0,0,0,0,1,0,05/14/2023,l
BOS202305140,Miles Mikolas,SLN,1,4,1,1,2,0,0,05/14/2023,w
BOS202305140,Genesis Cabrera,SLN,2,1,0,0,2,0,0,05/14/2023,w
BOS202305140,Jordan Hicks,SLN,3,0,0,0,1,0,0,05/14/2023,w
BOS202305140,Chris Stratton,SLN,4,0,0,0,0,0,0,05/14/2023,w
BOS202305140,Corey Kluber,BOS,1,7,4,4,3,0,0,05/14/2023,l
BOS202305140,Brennan Bernardino,BOS,2,2,2,2,1,0,0,05/14/2023,l
BOS202305140,Ryan Brasier,BOS,3,4,3,3,0,0,1,05/14/2023,l
BOS202305140,Richard Bleier,BOS,4,1,0,0,0,0,0,05/14/2023,l
CHA202305140,Hunter Brown,HOU,1,7,3,3,1,0,0,05/14/2023,w
CHA202305140,Seth Martinez,HOU,2,0,0,0,0,0,0,05/14/2023,w
CHA202305140,Hector Neris,HOU,3,0,0,0,1,0,0,05/14/2023,w
CHA202305140,Bryan Abreu,HOU,4,0,0,0,0,1,0,05/14/2023,w
CHA202305140,Ryan Pressly,HOU,5,0,0,0,0,0,0,05/14/2023,w
CHA202305140,Lucas Giolito,CHA,1,7,4,4,0,0,0,05/14/2023,l
CHA202305140,Gregory Santos,CHA,2,1,0,0,0,0,0,05/14/2023,l
CHA202305140,Aaron Bummer,CHA,3,1,0,0,0,0,0,05/14/2023,l
CHA202305140,Reynaldo Lopez,CHA,4,0,0,0,0,0,0,05/14/2023,l
CLE202305140,Patrick Sandoval,ANA,1,5,3,2,1,1,0,05/14/2023,l
CLE202305140,Carlos Estevez,ANA,2,2,1,1,0,0,0,05/14/2023,l
CLE202305140,Tanner Bibee,CLE,1,2,1,1,0,1,0,05/14/2023,w
CLE202305140,James Karinchak,CLE,2,0,0,0,0,0,0,05/14/2023,w
CLE202305140,Emmanuel Clase,CLE,3,3,2,2,0,0,0,05/14/2023,w
COL202305140,Aaron Nola,PHI,1,6,4,4,1,0,0,05/14/2023,l
COL202305140,Andrew Vasquez,PHI,2,0,0,0,0,0,0,05/14/2023,l
COL202305140,Kyle Freeland,COL,1,4,0,0,1,0,0,05/14/2023,w
COL202305140,Jake Bird,COL,2,0,0,0,2,0,0,05/14/2023,w
COL202305140,Justin Lawrence,COL,3,3,0,0,0,0,0,05/14/2023,w
DET202305140,Logan Gilbert,SEA,1,6,3,3,1,0,3,05/14/2023,l
DET202305140,Trevor Gott,SEA,2,1,0,0,0,0,0,05/14/2023,l
DET202305140,Gabe Speier,SEA,3,1,2,2,1,0,0,05/14/2023,l
DET202305140,Matt Brash,SEA,4,0,0,0,2,1,0,05/14/2023,l
DET202305140,Juan Then,SEA,5,1,0,0,1,0,0,05/14/2023,l
DET202305140,Joey Wentz,DET,1,6,3,3,1,0,0,05/14/2023,w
DET202305140,Jose Cisnero,DET,2,1,0,0,0,0,0,05/14/2023,w
DET202305140,Mason Englert,DET,3,2,0,0,1,0,0,05/14/2023,w
DET202305140,Jason Foley,DET,4,1,0,0,0,0,0,05/14/2023,w
DET202305140,Chasen Shreve,DET,5,0,0,0,0,0,0,05/14/2023,w
DET202305140,Alex Lange,DET,6,0,0,0,2,0,0,05/14/2023,w
LAN202305140,Ryan Weathers,SDN,1,3,4,4,4,0,0,05/14/2023,l
LAN202305140,Brent Honeywell,SDN,2,1,0,0,0,0,0,05/14/2023,l
LAN202305140,Tom Cosgrove,SDN,3,0,0,0,0,0,0,05/14/2023,l
LAN202305140,Tony Gonsolin,LAN,1,2,0,0,1,0,0,05/14/2023,w
LAN202305140,Yency Almonte,LAN,2,0,0,0,1,0,0,05/14/2023,w
LAN202305140,Victor Gonzalez,LAN,3,0,0,0,1,0,0,05/14/2023,w
LAN202305140,Brusdar Graterol,LAN,4,0,0,0,0,0,0,05/14/2023,w
LAN202305140,Justin Bruihl,LAN,5,1,0,0,0,0,0,05/14/2023,w
MIA202305140,Luke Weaver,CIN,1,7,1,1,1,0,0,05/14/2023,l
MIA202305140,Kevin Herget,CIN,2,1,1,1,0,0,0,05/14/2023,l
MIA202305140,Alan Busenitz,CIN,3,3,1,1,1,0,0,05/14/2023,l
MIA202305140,Silvino Bracho,CIN,4,0,0,0,0,0,0,05/14/2023,l
MIA202305140,Braxton Garrett,MIA,1,3,1,1,1,1,0,05/14/2023,w
MIA202305140,Bryan Hoeing,MIA,2,0,0,0,2,0,0,05/14/2023,w
MIA202305140,Tanner Scott,MIA,3,1,0,0,0,0,0,05/14/2023,w
MIA202305140,Huascar Brazoban,MIA,4,1,0,0,1,0,0,05/14/2023,w
MIA202305140,Steven Okert,MIA,5,0,0,0,0,0,0,05/14/2023,w
MIA202305140,Dylan Floro,MIA,6,0,0,0,1,0,0,05/14/2023,w
MIL202305140,Jordan Lyles,KCA,1,4,7,7,3,0,0,05/14/2023,l
MIL202305140,Jose Cuas,KCA,2,1,1,1,0,0,0,05/14/2023,l
MIL202305140,Josh Staumont,KCA,3,0,0,0,0,0,0,05/14/2023,l
MIL202305140,Carlos Hernandez,KCA,4,0,0,0,0,0,0,05/14/2023,l
MIL202305140,Amir Garrett,KCA,5,1,1,1,0,0,0,05/14/2023,l
MIL202305140,Scott Barlow,KCA,6,0,0,0,0,0,0,05/14/2023,l
MIL202305140,Colin Rea,MIL,1,6,4,4,2,0,0,05/14/2023,w
MIL202305140,Eric Lauer,MIL,2,2,2,2,2,0,0,05/14/2023,w
MIN202305140,Marcus Stroman,CHN,1,7,6,6,2,0,0,05/14/2023,l
MIN202305140,Michael Rucker,CHN,2,2,2,2,1,0,0,05/14/2023,l
MIN202305140,Keegan Thompson,CHN,3,0,0,0,0,0,0,05/14/2023,l
MIN202305140,Julian Merryweather,CHN,4,2,1,1,2,0,0,05/14/2023,l
MIN202305140,Brandon Hughes,CHN,5,0,0,0,0,0,0,05/14/2023,l
MIN202305140,Michael Fulmer,CHN,6,3,3,3,0,0,1,05/14/2023,l
MIN202305140,Miles Mastrobuoni,CHN,7,4,4,4,0,0,0,05/14/2023,l
MIN202305140,Louie Varland,MIN,1,4,3,3,1,0,1,05/14/2023,w
MIN202305140,Emilio Pagan,MIN,2,2,0,0,0,0,0,05/14/2023,w
MIN202305140,Jorge Lopez,MIN,3,0,0,0,0,0,0,05/14/2023,w
MIN202305140,Jorge Alcala,MIN,4,0,0,0,0,0,0,05/14/2023,w
NYA202305140,Zach Eflin,TBA,1,7,4,4,1,0,0,05/14/2023,w
NYA202305140,Colin Poche,TBA,2,1,1,1,0,0,0,05/14/2023,w
NYA202305140,Kevin Kelly,TBA,3,2,0,0,0,0,0,05/14/2023,w
NYA202305140,Trevor Kelley,TBA,4,2,2,2,0,0,0,05/14/2023,w
NYA202305140,Jason Adam,TBA,5,0,0,0,0,0,0,05/14/2023,w
NYA202305140,Clarke Schmidt,NYA,1,6,7,7,3,0,1,05/14/2023,l
NYA202305140,Albert Abreu,NYA,2,2,1,1,1,1,0,05/14/2023,l
NYA202305140,Ryan Weber,NYA,3,1,0,0,0,1,0,05/14/2023,l
NYA202305140,Ron Marinaccio,NYA,4,0,0,0,0,0,0,05/14/2023,l
OAK202305140,Andrew Heaney,TEX,1,4,1,1,2,0,1,05/14/2023,w
OAK202305140,Jonathan Hernandez,TEX,2,2,2,2,0,0,0,05/14/2023,w
OAK202305140,Yerry Rodriguez,TEX,3,0,0,0,0,0,0,05/14/2023,w
OAK202305140,Jose Leclerc,TEX,4,1,0,0,0,0,0,05/14/2023,w
OAK202305140,JP Sears,OAK,1,5,3,2,1,1,0,05/14/2023,l
OAK202305140,Garrett Acton,OAK,2,0,0,0,0,0,0,05/14/2023,l
OAK202305140,Austin Pruitt,OAK,3,2,2,2,0,0,0,05/14/2023,l
OAK202305140,Sam Moll,OAK,4,3,5,5,1,1,0,05/14/2023,l
OAK202305140,Zach Neal,OAK,5,1,1,1,0,0,0,05/14/2023,l
TOR202305140,Collin McHugh,ATL,1,6,3,0,2,0,0,05/14/2023,l
TOR202305140,Michael Tonkin,ATL,2,3,1,1,0,0,0,05/14/2023,l
TOR202305140,Jesse Chavez,ATL,3,1,0,0,1,0,0,05/14/2023,l
TOR202305140,Kirby Yates,ATL,4,0,0,0,0,0,0,05/14/2023,l
TOR202305140,Nick Anderson,ATL,5,0,0,0,0,0,0,05/14/2023,l
TOR202305140,Raisel Iglesias,ATL,6,3,2,2,1,0,0,05/14/2023,l
TOR202305140,Yusei Kikuchi,TOR,1,9,5,4,0,0,1,05/14/2023,w
TOR202305140,Anthony Bass,TOR,2,0,0,0,1,0,1,05/14/2023,w
TOR202305140,Jay Jackson,TOR,3,0,0,0,1,0,0,05/14/2023,w
TOR202305140,Trevor Richards,TOR,4,1,0,0,1,0,0,05/14/2023,w
TOR202305140,Nate Pearson,TOR,5,0,0,0,1,0,0,05/14/2023,w
WAS202305140,Max Scherzer,NYN,1,2,1,1,2,1,1,05/14/2023,w
WAS202305140,Brooks Raley,NYN,2,0,0,0,3,0,0,05/14/2023,w
WAS202305140,Jeff Brigham,NYN,3,1,0,0,0,0,0,05/14/2023,w
WAS202305140,Zach Muckenhirn,NYN,4,4,1,1,1,1,0,05/14/2023,w
WAS202305140,Jake Irvin,WAS,1,6,6,6,1,1,0,05/14/2023,l
WAS202305140,Mason Thompson,WAS,2,2,2,2,1,0,0,05/14/2023,l
WAS202305140,Hobie Harris,WAS,3,1,0,0,0,0,0,05/14/2023,l
WAS202305140,Thaddeus Ward,WAS,4,0,0,0,1,0,0,05/14/2023,l
WAS202305140,Cory Abbott,WAS,5,1,0,0,1,0,1,05/14/2023,l
BAL202305150,Shohei Ohtani,ANA,1,4,5,5,2,0,0,05/15/2023,w
BAL202305150,Chris Devenski,ANA,2,2,0,0,0,0,0,05/15/2023,w
BAL202305150,Matt Moore,ANA,3,0,0,0,0,0,0,05/15/2023,w
BAL202305150,Grayson Rodriguez,BAL,1,9,8,8,3,0,0,05/15/2023,l
BAL202305150,Logan Gillaspie,BAL,2,4,1,1,1,0,0,05/15/2023,l
BAL202305150,Austin Voth,BAL,3,0,0,0,0,0,0,05/15/2023,l
BAL202305150,Bryan Baker,BAL,4,2,0,0,0,0,0,05/15/2023,l
BAL202305150,Danny Coulombe,BAL,5,1,0,0,0,0,0,05/15/2023,l
BAL202305150,Mike Baumann,BAL,6,1,0,0,1,0,0,05/15/2023,l
BOS202305150,George Kirby,SEA,1,8,1,1,1,0,0,05/15/2023,w
BOS202305150,Gabe Speier,SEA,2,0,0,0,0,1,1,05/15/2023,w
BOS202305150,Tayler Saucedo,SEA,3,0,0,0,0,0,0,05/15/2023,w
BOS202305150,Chris Flexen,SEA,4,1,0,0,0,0,0,05/15/2023,w
BOS202305150,Tanner Houck,BOS,1,5,4,4,1,0,0,05/15/2023,l
BOS202305150,Brennan Bernardino,BOS,2,3,1,1,0,0,0,05/15/2023,l
BOS202305150,John Schreiber,BOS,3,0,0,0,0,0,0,05/15/2023,l
BOS202305150,Richard Bleier,BOS,4,5,4,2,0,0,1,05/15/2023,l
BOS202305150,Pablo Reyes,BOS,5,2,1,1,2,0,0,05/15/2023,l
COL202305150,Hunter Greene,CIN,1,9,6,6,1,0,1,05/15/2023,l
COL202305150,Ben Lively,CIN,2,1,1,1,0,0,0,05/15/2023,l
COL202305150,Lucas Sims,CIN,3,1,1,1,1,0,0,05/15/2023,l
COL202305150,Buck Farmer,CIN,4,1,1,1,1,0,0,05/15/2023,l
COL202305150,Connor Seabold,COL,1,8,6,4,3,0,1,05/15/2023,w
COL202305150,Brent Suter,COL,2,1,0,0,0,0,1,05/15/2023,w
COL202305150,Daniel Bard,COL,3,0,0,0,1,0,0,05/15/2023,w
COL202305150,Brad Hand,COL,4,1,1,1,0,0,0,05/15/2023,w
COL202305150,Pierce Johnson,COL,5,2,1,1,1,0,0,05/15/2023,w
